Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Termination,Mounting Type,Package / Case,Lead Spacing,Size / Dimension,Height - Seated (Max),Operating Temperature
http://www.maxwell.com/images/documents/K2Series_DS_1015370_5_20141104.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BCAP3000%20P270%20K04.JPG,1182-1021-ND,BCAP3000 P270 K04,Maxwell Technologies Inc.,CAP 3000F 2.7V THREADED,879,0,58.24,0,1,Bulk,K2,Active,3000F,-,2.7V,0.29 mOhm,1500 Hrs @ 65°C,Screw Terminals,"Chassis, Stud Mount","Axial, Can - Screw Terminals",-,"2.390"" Dia (60.70mm)","5.445"" (138.30mm)",-40°C ~ 65°C
http://www.maxwell.com/images/documents/datasheet_16v_small_cell_module.pdf,//media.digikey.com/Photos/Maxwell%20Technologies%20Photos/BMOD0058%20E016%20B02.JPG,1182-1027-ND,BMOD0058 E016 B02,Maxwell Technologies Inc.,CAP 58F 16V CHASSIS MOUNT,315,0,120.64,0,1,Bulk,-,Active,58F,-,16V,22 mOhm,1500 Hrs @ 65°C,Screw Terminals,Chassis Mount,"Module, Screw Terminals",-,"8.917"" L x 1.949"" W (226.50mm x 49.50mm)","3.012"" (76.50mm)",-40°C ~ 65°C
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1105MCD.JPG,493-4330-ND,JUWT1105MCD,Nichicon,CAP 1F 20% 2.7V THROUGH HOLE,48874,0,0.92,0,1,Bulk,EVerCAP® JUW,Active,1F,±20%,2.7V,4 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.413"" (10.50mm)",-25°C ~ 70°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1270-ND,105DCN2R7S,Illinois Capacitor,"CAP 1F -20%, +50% 2.7V T/H",1391,4000,0.98,0,1,Bulk,DCN,Active,1F,"-20%, +50%",2.7V,400 mOhm,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.532"" (13.50mm)",-40°C ~ 60°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1250-ND,304DCN2R7SCBB,Illinois Capacitor,"CAP 300MF -20%, +50% 2.7V T/H",7579,0,1.06,0,1,Bulk,DCN,Active,300mF,"-20%, +50%",2.7V,1 Ohm,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.059"" (1.50mm)","0.157"" Dia (4.00mm)","0.492"" (12.50mm)",-40°C ~ 60°C
//media.digikey.com/pdf/Data%20Sheets/Nichicon%20PDFs/UM%20Series%20EVerCap.pdf,//media.digikey.com/photos/Nichicon%20Photos/JUMT1474MED.JPG,493-3290-ND,JUMT1474MED,Nichicon,CAP 470MF 20% 2.7V THROUGH HOLE,2255,0,1.36,0,1,Bulk,EVerCAP® JUM,Active,470mF,±20%,2.7V,4 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.413"" (10.50mm)",-25°C ~ 70°C
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-10010-ND,SCCR12B105SRB,AVX Corporation,CAPACITOR 1F -10% +30% 2.7V T/H,7614,0,1.6,0,1,Bulk,SCC,Active,1F,"-10%, +30%",2.7V,150 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.551"" (14.00mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11279-ND,SCCQ12B105SRB,AVX Corporation,CAPACITOR 1F -10% +30% 2.7V T/H,3836,0,1.67,0,1,Bulk,SCC,Active,1F,"-10%, +30%",2.7V,200 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.091"" (2.30mm)","0.248"" Dia (6.30mm)","0.551"" (14.00mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-10012-ND,SCCR20B335SRB,AVX Corporation,CAPACITOR 3.3F -10% +30% 2.7V TH,2394,0,1.7,0,1,Bulk,SCC,Active,3.3F,"-10%, +30%",2.7V,95 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.866"" (22.00mm)",-40°C ~ 65°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg,283-2814-ND,KR-5R5V334-R,Eaton,CAP 330MF -20% +80% 5.5V T/H,7829,0,1.73,0,1,Bulk,PowerStor KR,Active,330mF,"-20%, +80%",5.5V,50 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.492"" (12.50mm)",-25°C ~ 70°C
http://datasheets.avx.com/AVX-SCC-3.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11281-ND,SCCR12E105SRB,AVX Corporation,CAPACITOR 1F -10% +30% 3V T/H,7247,0,1.77,0,1,Bulk,SCC,Active,1F,"-10%, +30%",3V,180 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.551"" (14.00mm)",-40°C ~ 65°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5H474-R.jpg,283-2820-ND,KR-5R5H334-R,Eaton,CAP 330MF -20% +80% 5.5V T/H,4217,0,1.82,0,1,Bulk,PowerStor KR,Active,330mF,"-20%, +80%",5.5V,50 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)",-25°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/COOPERBUSSMANN-SERIES-KR-5R5C.jpg,283-2808-ND,KR-5R5C334-R,Eaton,CAP 330MF -20% +80% 5.5V T/H,1654,0,1.82,0,1,Bulk,PowerStor KR,Active,330mF,"-20%, +80%",5.5V,50 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.256"" (6.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/photos/Elna%20America%20Photos/MFG_DZ%20SERIES%20radial.jpg,604-1034-ND,DZ-2R5D105T,Elna America,CAP 1F -20% +80% 2.5V T/H,2624,0,1.83,0,1,Bulk,DZ,Active,1F,"-20%, +80%",2.5V,1 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.945"" (24.00mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V334U.JPG,604-1029-ND,DX-5R5V473U,Elna America,CAP 47MF -20% +80% 5.5V T/H,1772,0,2,0,1,Bulk,DX,Active,47mF,"-20%, +80%",5.5V,120 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.532"" (13.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXH%20SERIES.JPG,604-1023-ND,DX-5R5H224U,Elna America,CAP 220MF -20% +80% 5.5V T/H,3724,0,2.02,0,1,Bulk,DX,Active,220mF,"-20%, +80%",5.5V,75 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.217"" (5.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DXH%20SERIES.JPG,604-1024-ND,DX-5R5H334U,Elna America,CAP 330MF -20% +80% 5.5V T/H,2571,0,2.02,0,1,Bulk,DX,Active,330mF,"-20%, +80%",5.5V,75 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)",-25°C ~ 70°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1776-ND,DGH504Q5R5,Illinois Capacitor,CAP 500MF -10% +30% 5.5V TH,3538,5800,2.11,0,1,Bulk,DGH,Active,500mF,"-10%, +30%",5.5V,400 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.472"" (12.00mm)","0.669"" L x 0.335"" W (17.00mm x 8.50mm)","0.630"" (16.00mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1759-ND,DGH106Q2R7,Illinois Capacitor,CAPACITOR 10F -10% +30% 2.7V TH,3352,0,2.11,0,1,Bulk,DGH,Active,10F,"-10%, +30%",2.7V,40 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)",-40°C ~ 65°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dxj_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/DXJ-5R5H334U.JPG,604-1080-ND,DXJ-5R5H104U,Elna America,CAP 100MF -20% +80% 5.5V T/H,2671,0,2.11,0,1,Bulk,DXJ,Active,100mF,"-20%, +80%",5.5V,150 Ohm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Axial, Can - Horizontal","0.394"" (10.00mm)","0.453"" Dia (11.50mm)","0.217"" (5.50mm)",-10°C ~ 85°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1287-ND,106DCN2R7M,Illinois Capacitor,CAP 10F 20% 2.7V T/H,1329,2400,2.18,0,1,Bulk,DCN,Active,10F,±20%,2.7V,80 mOhm,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.260"" (32.00mm)",-40°C ~ 60°C
https://search.kemet.com/component-edge/download/datasheet/FG0H473ZF.pdf,//media.digikey.com/photos/Kemet%20Photos/FG0H473ZF.JPG,399-13106-ND,FG0H473ZF,KEMET,CAPACITOR 47MF 5.5V RADIAL,1156,0,2.21,0,1,Bulk,FG,Active,47mF,"-20%, +80%",5.5V,200 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.200"" (5.08mm)","0.433"" Dia (11.00mm)","0.217"" (5.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1004-ND,DB-5R5D224T,Elna America,CAP 220MF -20% +80% 5.5V T/H,1420,0,2.24,0,1,Bulk,DB,Active,220mF,"-20%, +80%",5.5V,75 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.295"" (7.50mm)",-25°C ~ 70°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DCR-Series-less22mm.JPG,1572-1166-ND,505DCN2R7Q,Illinois Capacitor,"CAP 5F -10%, +30% 2.7V T/H",8103,17600,2.26,0,1,Bulk,DCN,Active,5F,"-10%, +30%",2.7V,110 mOhm,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.787"" (20.00mm)",-40°C ~ 60°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB0820-2R5305-R.jpg,283-3123-ND,HB0820-2R5305-R,Eaton,CAP 3F -10% +30% 2.5V T/H,2610,0,2.38,0,1,Bulk,PowerStor HB,Active,3F,"-10%, +30%",2.5V,160 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)",-25°C ~ 70°C
https://search.kemet.com/component-edge/download/datasheet/FT0H104ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FT0H104ZF.JPG,399-10795-ND,FT0H104ZF,KEMET,CAP 100MF -20% +80% 5.5V T/H,2774,0,2.45,0,1,Bulk,FT,Active,100mF,"-20%, +80%",5.5V,16 Ohm @ 1kHz,-,PC Pins,Through Hole,"Radial, Can","0.200"" (5.08mm)","0.453"" Dia (11.50mm)","0.335"" (8.50mm)",-40°C ~ 85°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1771-ND,DGH105Q5R5,Illinois Capacitor,CAPACITOR 1F -10% +30% 5.5V TH,2219,9600,2.47,0,1,Bulk,DGH,Active,1F,"-10%, +30%",5.5V,260 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.472"" (12.00mm)","0.669"" L x 0.335"" W (17.00mm x 8.50mm)","0.709"" (18.00mm)",-40°C ~ 65°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DH13%20SERIES.JPG,604-1008-ND,DH-5R5D473T,Elna America,CAP 47MF -20% +80% 5.5V T/H,1592,0,2.53,0,1,Bulk,DH,Active,47mF,"-20%, +80%",5.5V,300 Ohm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)",-25°C ~ 85°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DH13%20SERIES.JPG,604-1010-ND,DH-5R5D224T,Elna America,CAP 220MF -20% +80% 5.5V T/H,1323,0,2.53,0,1,Bulk,DH,Active,220mF,"-20%, +80%",5.5V,120 Ohm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","0.374"" (9.50mm)",-25°C ~ 85°C
https://search.kemet.com/component-edge/download/datasheet/FMR0H104ZF.pdf,//media.digikey.com/photos/Kemet%20Photos/FM-Series.JPG,399-13102-ND,FMR0H104ZF,KEMET,CAPACITOR 0.1F 5.5V RADIAL,4678,0,2.65,0,1,Bulk,FM,Active,100mF,"-20%, +80%",5.5V,50 Ohm,1000 Hrs @ 70°C,PC Pins,Through Hole,Radial,"0.197"" (5.00mm)","0.413"" L x 0.256"" W (10.50mm x 6.50mm)","0.453"" (11.50mm)",-40°C ~ 85°C
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1126MPD.JPG,493-4333-ND,JUWT1475MPD,Nichicon,CAP 4.7F 20% 2.7V THROUGH HOLE,3799,0,2.8,0,1,Bulk,EVerCAP® JUW,Active,4.7F,±20%,2.7V,1 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)",-25°C ~ 70°C
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0022+EECHZ0E335+7+WW,//media.digikey.com/photos/Panasonic%20Photos/EEC-HZ0E335.JPG,P13762-ND,EEC-HZ0E335,Panasonic Electronic Components,CAP 3.3F -20% +40% 2.5V T/H,3361,0,3.07,0,1,Bulk,HZ,Active,3.3F,"-20%, +40%",2.5V,300 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.866"" (22.00mm)",-25°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1020-2R5505-R.jpg,283-3124-ND,HB1020-2R5505-R,Eaton,CAP 5F -10% +30% 2.5V T/H,6713,0,3.13,0,1,Bulk,PowerStor HB,Active,5F,"-10%, +30%",2.5V,100 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","0.878"" (22.30mm)",-25°C ~ 70°C
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-10017-ND,SCCT30B156SRB,AVX Corporation,CAPACITOR 15F -10% +30% 2.7V T/H,509,0,3.26,0,1,Bulk,SCC,Active,15F,"-10%, +30%",2.7V,35 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.217"" (5.50mm)","0.492"" Dia (12.50mm)","1.260"" (32.00mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1774-ND,DGH255Q5R5,Illinois Capacitor,CAPACITOR 2.5F -10% +30% 5.5V TH,2667,4200,3.3,0,1,Bulk,DGH,Active,2.5F,"-10%, +30%",5.5V,140 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.610"" (15.50mm)","0.827"" L x 0.433"" W (21.00mm x 11.00mm)","0.945"" (24.00mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1764-ND,DGH256Q2R7,Illinois Capacitor,CAPACITOR 25F -10% +30% 2.7V TH,5318,3200,3.34,0,1,Bulk,DGH,Active,25F,"-10%, +30%",2.7V,25 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)",-40°C ~ 65°C
https://industrial.panasonic.com/cdbs/www-data/pdf/RDH0000/ABC0000C112.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_Panasonic-HL-Series.jpg,P122240-ND,EEC-HL0E255,Panasonic Electronic Components,CAPACITOR 2.5F 20% 2.7V T/H,727,0,3.59,0,1,Bulk,HL,Active,2.5F,±20%,2.7V,70 mOhm @ 1kHz,2000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.866"" (22.00mm)",-40°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4327_KR_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/KR-5R5V334-R.jpg,283-2817-ND,KR-5R5V155-R,Eaton,CAP 1.5F -20% +80% 5.5V T/H,6610,0,3.72,0,1,Bulk,PowerStor KR,Active,1.5F,"-20%, +80%",5.5V,30 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Axial, Can - Vertical","0.197"" (5.00mm)","0.748"" Dia (19.00mm)","0.768"" (19.50mm)",-25°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4390_B_Series.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2021.0H,8.0D.jpg",283-2777-ND,B0820-2R5225-R,Eaton,CAP 2.2F -20% +80% 2.5V T/H,1432,0,3.75,0,1,Bulk,PowerStor B,Active,2.2F,"-20%, +80%",2.5V,200 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.335"" Dia (8.50mm)","0.827"" (21.00mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1167-2-ND,DVN-5R5D224T-R5,Elna America,CAP 220MF 5.5V SURFACE MOUNT,600,0,3.76957,0,300,Tape & Reel (TR),DVN,Active,220mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1167-1-ND,DVN-5R5D224T-R5,Elna America,CAP 220MF 5.5V SURFACE MOUNT,661,0,6.73,0,1,Cut Tape (CT),DVN,Active,220mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1167-6-ND,DVN-5R5D224T-R5,Elna America,CAP 220MF 5.5V SURFACE MOUNT,661,0,Digi-Reel,0,1,Digi-Reel®,DVN,Active,220mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
https://industrial.panasonic.com/cdbs/www-data/pdf/RDH0000/ABC0000C112.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MFG_Panasonic-HL-Series.jpg,P122241-ND,EEC-HL0E405,Panasonic Electronic Components,CAPACITOR 4F 20% 2.7V T/H,925,0,3.79,0,1,Bulk,HL,Active,4F,±20%,2.7V,50 mOhm @ 1kHz,2000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)",-40°C ~ 70°C
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-10023-ND,SCMS22C255MRBA0,AVX Corporation,CAPACITOR 2.5F 20% 5V THRU HOLE,590,7800,3.88,0,1,Bulk,SCM,Active,2.5F,±20%,5V,75 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.610"" (15.50mm)","0.787"" L x 0.394"" W (20.00mm x 10.00mm)","0.925"" (23.50mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCM.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-10016-ND,SCMR18C105MSBA0,AVX Corporation,CAPACITOR 1F 20% 5V THRU HOLE,725,0,4,0,1,Bulk,SCM,Active,1F,±20%,5V,150 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.453"" (11.50mm)","0.709"" L x 0.354"" W (18.00mm x 9.00mm)","0.846"" (21.50mm)",-40°C ~ 65°C
https://search.kemet.com/component-edge/download/datasheet/FS0H474ZF.pdf,//media.digikey.com/photos/Kemet%20Photos/FS0H474ZF.JPG,399-10802-ND,FS0H474ZF,KEMET,CAP 470MF -20% +80% 5.5V T/H,557,0,4.15,0,1,Bulk,FS,Active,470mF,"-20%, +80%",5.5V,13 Ohm @ 1kHz,-,PC Pins,Through Hole,"Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.512"" (13.00mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dh_e.pdf,//media.digikey.com/photos/Elna%20America%20Photos/ELNA%20AMERICA%20INC-SERIES-DB_DH-5R5D%2013.5D.jpg,604-1011-ND,DH-5R5D474T,Elna America,CAP 470MF -20% +80% 5.5V T/H,500,0,4.22,0,1,Bulk,DH,Active,470mF,"-20%, +80%",5.5V,50 Ohm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.374"" (9.50mm)",-25°C ~ 85°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1766-ND,DGH355Q5R5,Illinois Capacitor,CAPACITOR 3.5F -10% +30% 5.5V TH,361,1500,4.22,0,1,Bulk,DGH,Active,3.5F,"-10%, +30%",5.5V,110 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.610"" (15.50mm)","0.827"" L x 0.433"" W (21.00mm x 11.00mm)","1.102"" (28.00mm)",-40°C ~ 65°C
https://search.kemet.com/component-edge/download/datasheet/FT0H224ZF.pdf,//media.digikey.com/photos/Kemet%20Photos/FT0H224ZF.JPG,399-13107-ND,FT0H224ZF,KEMET,CAPACITOR 0.22F 5.5V RADIAL,512,0,4.23,0,1,Bulk,FT,Active,220mF,"-20%, +80%",5.5V,10 Ohm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.200"" (5.08mm)","0.571"" Dia (14.50mm)","0.472"" (12.00mm)",-40°C ~ 85°C
http://datasheets.avx.com/AVX-SCM-6.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCM.jpg,478-11309-ND,SCMS22H255MRBB0,AVX Corporation,CAPACITOR 2.5F 20% 6V THRU HOLE,824,0,4.25,0,1,Bulk,SCM,Active,2.5F,±20%,6V,180 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.610"" (15.50mm)","0.787"" L x 0.394"" W (20.00mm x 10.00mm)","0.925"" (23.50mm)",-40°C ~ 65°C
